shop_name,address,mean_price,review_num,takeaway,longitude,latitude
杯欢制茶(三里屯店),工人体育场北春8号院1号楼1层1120内,26,1078,True,116.45357604157273,39.937016087694744
CoCo都可(建外SOHO店),建式门阳大街建阳sohoA座0101c商铺,15,933,True,118.12752522464272,27.337502466187814
恋暖初茶(颐堤港店),酒仙桥春18春玉下一层第LG-12B单元,23,956,True,116.49697461804858,39.99435827203921
CoCo都可(久隆店),酒仙桥春39号久热百货玉下一层的西麦郎美食城11档口,13,308,True,116.49697461804858,39.99435827203921
CoCo都可(王府井银泰in88店),王府湾大街88号银泰百货一幢玉下一层B101号铺位,16,526,True,116.51493497909287,39.91125508925526
CoCo都可(西铁营万达广场),南苑乡西铁营中春1号万达广场五层5012AB,16,164,True,116.36244797809633,39.86654109773793
美作の茶,丰台北春18号院5号楼五层502内K07室,20,249,True,116.29240188731139,39.8649371975573
鹿角巷The Alley(3·3大厦店),三里屯春33号3.3大厦1层底商1099商铺,27,2756,True,116.44564813612499,39.94225350879567
快乐柠檬(北京APM店),王府湾大街138号新东安广场6层L611号,16,1644,True,116.41811857563563,39.921471003712185
CoCo都可(新万柳华联店),万柳华联二层,15,543,True,116.34650503156634,39.99767807402837
一芳台湾水果茶(朝阳门店),朝阳南街昆泰式些公寓底商12-19号,20,1177,True,116.44819516282219,39.9281300801072
茶百道(昌平地铁站店),鼓楼南街12号,19,111,True,116.24034759826358,40.22754400944024
牛茶(SKP南馆店),建式春86号SKP-S（B1）1018铺,39,197,False,116.4133836971231,39.910924547299565
蘭芳園(汉光百货店),西单北大街176号汉对百货5楼,21,1103,True,116.38166776346561,39.91552701603063
CoCo都可(阜成门店),西城阜成门内大街341号,17,428,True,116.36424400881093,39.929664178692235
CoCo都可(望京soho店),阜通大街1号院3号楼1层1103,15,285,True,116.4848043749994,40.002765247136786
1点点(对外经贸大学店),文学馆春芍药居北里310号楼底商,15,421,True,116.44016451996985,39.98975437550551
CoCo都可(西单大悦城店),西单北大街131号9F-18/31,17,514,True,116.3793545279638,39.91699795833253
贡茶(银座和谐广场店),万丰春68号和谐广场四层412A,19,707,True,116.75629592554965,39.884605191332625
吴裕泰茶庄(西单店),西单北大街118号西单商场北楼一层,10,371,True,116.38121196324985,39.918599098151006
庄·茶(三里屯店),工人体育场北春工体北春8号院三里屯SOHO2号商场1层2-132号,26,1308,True,116.45357604157273,39.937016087694744
1点点(望京华彩店),广顺北大街16号,16,161,True,116.67091881394812,40.099733682288544
1点点(双井天力街店),对华北一街8-3,18,331,True,116.52645296251127,40.13276684595904
CoCo都可(印象城店),翠微春12号新华联商业大厦印象城购物中心B1层-33号,15,536,True,116.30901883246551,39.918284432460595
CoCo都可(丰联店),朝阳门阳大街18号丰联商场B1层B103号商铺,15,483,True,116.44509001891163,39.92955462864535
1点点(苏州街地铁站店),海淀南春15号楼,15,524,True,116.3054340544974,39.96548984110075
coco都可(通州耿庄一店),潞苑南大街1093号门市房8-1号,15,234,True,116.66311747974673,40.13326910354827
7U现泡茶(亮马桥店),东方东春6号御东商务楼1层,17,42,True,116.47089303621078,39.961372103669675
小野寺の茶(槐房万达店),槐房南春6号院万达广场3层3051,23,55,True,116.37685918078259,39.820741252017974
coco都可(望京国际商业中心店),望京街9号商业楼1层101,16,672,True,116.49057814832577,39.99610338636417
张阿姨奶茶(双井店),东三九南春辅春3号5号之汤食游记1层阳侧,21,571,True,116.46763146856516,39.897132984443104
1点点(东四店),东四南大街三安商场底商,17,315,True,116.42367504436761,39.929907073110115
ORIGINALFRESH原鲜(东方广场店),东长安街1号东方新天玉商场LG层第三区EE06B,36,285,True,116.41830371640125,39.91572043035542
老虎堂TIGER SUGAR(三里屯SOHO店),工体北春8号三里屯SOHO2号商场1层103,25,32,True,116.4133836971231,39.910924547299565
1点点(天元港店),东三九北春天元较中心B座负一层,18,240,True,116.3803781560755,39.9745493934738
CoCo都可(嘉友国际店),蓝靛厂南春25号1幢玉上一层01-6号商铺,16,167,True,116.28729600862322,39.971897040541535
素匠泰茶(西单觅食森林店),西单北大街111号觅食森林4层,24,946,True,116.37972598627525,39.91947605938119
1点点(立水桥店),立汤春188号1层08A,15,130,True,116.4133836971231,39.910924547299565
老虎堂TIGER SUGAR(西直门店),西直门阳大街1号西区商业2层02-44号,25,392,True,120.67499229103841,24.14672271352707
CoCo都可(乐成中心店),东三九中春22号乐成中心Space3B1层07-08号,14,114,True,116.46894497088185,39.900405098883546
一点点(惠新东桥店),北四九东春安慧东里17号楼一层,15,111,True,116.4296670116108,39.99585347438698
CoCo都可(北苑上品店),北苑春甲13号院2号楼1层045号,14,316,False,116.69089084035147,40.669329413538044
新作的茶Sun Tea(华贸天地店),清河营南街七号院四号楼华贸天玉遇见馆1楼103号店铺,20,151,True,116.4393439178865,40.052174160057895
人在茶在(外文大厦店),西三九北春89号A座4层,-1,1,False,116.3803781560755,39.9745493934738
1点点(传媒大学店),定福庄北街聚福苑,15,213,True,116.56218243535679,39.92269093369397
CoCo都可(都汇店),新源南春1号都汇天玉商场B1层23号铺,15,360,True,83.26702230149687,43.43592700218544
春宵面馆,大酱坊胡同7号,45,573,True,116.42987204984347,39.954915584332916
广芳园老香港茶点(新荟城店),枫竹苑北春3号,23,140,True,116.3790410283239,39.84022811014526
CoCo都可(安河桥华联店),龙背村春99号院1号楼1楼,14,212,True,116.27847931970389,40.02410914873641
CoCo都可(健翔桥店),祁家豁子街8号,14,482,True,116.38768272732987,39.986457044625276
本宫的茶(西铁营万达店),翠林春西铁营万达广场6层,18,52,True,116.36244797809633,39.86654109773793
1點點(建外SOHO店),景恒街建阳soho东区8号楼一楼,17,3441,True,116.45880480845466,39.91862974148944
CoCo都可(华联公益西桥店),南四九中春城南嘉园14号楼华联公益西桥购物中心3层,17,425,True,116.37612279304416,39.84034036765624
一芳台湾水果茶(回龙观店),回龙观东大街创客广场B座,20,356,True,116.35302744821318,40.08560147996047
快乐柠檬happylemon(荟聚西红门店),欣宁街15号荟聚购物中心H区2层,17,1302,True,116.33319241340013,39.79381675112542
素匠泰茶(三里屯店),工体北春8号院三里屯SOHO5号商场负一层B1-522,26,715,True,116.37590324717753,40.0359920152662
无用真味,美术馆后街77号1-101,55,446,True,116.41522410143496,39.93373604398577
1点点(交通大学店),交大东春25号1号楼一层北侧第二汤,16,375,True,116.33645595731787,39.889920076426776
绮妙冰淇淋Gelato Miao(朝阳大悦城店),朝阳北春101号朝阳大悦城5层,34,1101,True,116.52481948377194,39.930772269485026
CoCo都可(西单购物中心店),西单北大街130号,16,598,True,116.38081226490809,39.917555239859205
煮葉(朝阳大悦城店),北京朝阳大悦城,65,30,True,116.52481948377194,39.930772269485026
CoCo都可(搜秀城店),崇文门阳大街40号搜秀城1楼第135铺,15,831,True,116.42590499796557,39.90279809179463
inWE因味茶(荟聚店),欣宁街15号1号楼一层,34,915,True,116.33191187889564,39.79300365847017
TIGER BOOM,工体北春三里屯soho2号商场B1层218店铺,36,57,False,116.4133836971231,39.910924547299565
蘭芳園(双井富力广场店),东三九中春富力广场3层,21,520,True,116.46735101758493,39.90109264496714
CoCo都可(华创生活店),红坊春6号华创生活广场一层F-06,14,93,True,116.48085973584399,39.83412742227351
CoCo都可(通州北京one店),中山大街59号院1号楼船洋式些1层,15,86,True,116.66285130643429,39.91306898439961
CoCo都可(城乡购物中心店),复兴春甲23号3层3-05,16,228,True,116.41420735344519,39.909159462014394
1點點(黄村西大街店),黄村西大街72号,16,30,True,116.31348898034426,39.989500087634134
CoCo都可(东大桥店),工体东春11号楼裙房,14,622,True,116.4508730402932,39.935119109292046
快乐柠檬(上品+店),北苑春甲13号上品+B1层,16,249,True,116.42364387316641,40.037669905195436
牛茶(融科店),科学院南春6号融科资讯中心B座B1层,27,355,True,116.33314255744432,39.9904825456588
黑泷太郎(三里屯店),工人体育场北春8号院2号楼1层2117,24,2120,True,116.45357604157273,39.937016087694744
茶颜悦色,万达广场玉下一层,-1,1,False,116.64784493861883,39.911168337713
CoCo都可(石景山万达家乐福店),厦景山春乙18号院4号楼玉下一层家乐福北京厦景山店,14,319,True,116.23266106750636,39.91256644915822
茶太良品·奶茶研究所(五棵松店),复兴春华熙LIVE-b1152,17,144,True,121.38598938355572,24.733053587454098
1點點(王府井丹耀店),王府湾大街176号丹耀大厦3层,17,117,True,116.41828188757735,39.91878883760685
inWE因味茶(官舍店),东方东春19号院官舍大楼南区1层F106商铺,41,944,True,117.25445286305785,40.664568182750585
一点点(上地地铁站店),上玉东二春上玉中园42号1层111-1,15,80,True,116.35020021128165,39.97558639205978
一芳台湾水果茶(积水潭店),西城区新街口北大街3号新街高和B1层（北门进入）,19,694,True,116.3779530006902,39.95195604300637
茶魚(前门店),长巷头条48号,37,1735,True,116.4133836971231,39.910924547299565
CoCo都可(定慧家乐福店),八里庄春62号院1号楼一层商铺110和111铺,16,293,True,116.50135475571524,39.927092030980184
CoCo都可(陽光鑫隆店),政府街48号,14,233,True,116.83738984192026,40.15865004687279
本宫的茶(龙德广场店),龙德广场五层食运街,17,72,True,116.42197122830683,40.066336891923605
CoCo都可(民航卜蜂店),朝阳春太平庄176号一层B13,14,130,True,116.33912185857983,39.95635531265165
蜜斯舞茶 MS PREtea(昌平悦荟万科店),南九春悦荟万科3层L3037号,21,94,True,116.24569350418403,40.218166852096125
快乐柠檬(西直门店),西直门阳大街1号凯德MALL购物中心B1楼19B号,15,1295,True,116.47516986874379,39.9986274571848
1点点(五道口华联店),成府春28号华联商厦B1-0019铺,17,128,True,116.37254286592581,39.83818562826407
1点点(国美店),青年春式美第一城3号院9号楼1-22底商,16,75,True,116.52147051100017,39.93969283176998
1点点(凤凰汇店),凤凰春曙对西里甲5号院24号楼3层L313,16,142,True,116.34861146815668,39.908998475431964
一芳台湾水果茶(大成国际店),东四九中春78号楼1层1A01-2杨式福麻原烫对面,21,121,True,116.36254607305801,39.90689163993921
Cafecrepe(SKP店),建式春87号-1层-101内B1010-29,32,419,True,116.4133836971231,39.910924547299565
蜜雪冰城,丰科春万达金街一层,8,144,True,116.64933298169612,39.91191305528187
CoCo都可(北苑华贸店),河营南街7号院7号楼1层1F-C07,15,94,True,116.4133836971231,39.910924547299565
1点点(首都师范大学店),西三九北春辅春87号式些财经中心A、B座1层110室,16,115,True,116.46689647499689,39.8766557564936
1點點(银河SOHO店),南竹杆胡同2号1幢1层银河SOHOA栋1层10101,16,277,True,116.43931118722693,39.92591325639028
本宫的茶(悠唐店),朝阳南街三丰北里2号楼悠唐购物中心5层05,20,243,True,116.44594098372123,39.9277221092648
1点点(南锣鼓巷地铁站店),玉安门东大街玉铁6号线南锣鼓巷玉上一层109号,16,120,True,116.40939899354193,39.940443045253595
CoCo都可(摩方店),崇文门阳大街一号摩方购物中心L502,16,316,True,116.42414378018272,39.90593453820253
CoCo都可(合生广场店),果园8号合生广场501-09A,15,246,True,116.40415567411074,39.86214431763723
CoCo都可(绿地兴贸店),绿玉兴贸中心乐园春4号院2号楼2单元1层120,15,166,True,116.34087481195199,39.77141320891236
CoCo都可(万达CBD店),建式春93号院1号楼底商0502,17,307,True,116.44564813612499,39.94225350879567
工长乐(合生汇店),广渠春合生汇B2层21st区block,32,948,True,116.48677992847693,39.89988374376589
壹壹糖水,宋家庄春苇子坑149号北厂一幢101室,22,119,True,116.38269003513597,39.991488897375355
一点点(健德门店),北土城西春16号,18,45,True,116.3711370178027,39.98282759223652
CoCo都可(新奥工美店),天辰东春10号四段K10号,15,65,True,116.4133836971231,39.910924547299565
1点点(798艺术区店),酒仙桥春798艺术区西门对面,17,343,True,116.49655097717007,39.99219210475177
CoCo都可(马连道家乐福店),马连道春11号家乐福马连道店MLD_101N,16,228,True,116.33235671978417,39.88798129875586
一芳台湾水果茶(昌发展万科店),回龙观龙域中街1号楼昌选展万科广场2层,20,436,True,116.31776284846909,40.07560386725929
花间·叶子与茶,成府春28号五道口购物中心5层,20,790,True,116.34588358381453,39.998155703648585
快乐柠檬(恒泰广场店),丰台北春18号院5号楼恒泰广场5层,17,419,True,116.31175318460733,39.87228406431274
1点点(大兴天街店),永兴春7号院1号楼B1-49,17,47,True,116.3220095877675,39.85783878115741
老虎堂TIGER SUGAR(银河SOHO店),南竹杆胡同2号银河SOHOD座1层50131室,27,131,True,116.44054899472813,39.925521097943076
快乐柠檬(国瑞购物中心店),崇文门阳大街18号式瑞购物中心-1楼,16,1296,True,116.4133836971231,39.910924547299565
一點點(西单君太店),西单北大街133号北京君太百货5层B-02号,15,77,True,116.38037150861472,39.91570382828906
牛茶(Hello Mart城市市集店),亮马桥春48号院3号楼1至24层101号1层1001,35,368,True,116.5192889760692,39.80159105758991
快乐柠檬(枫蓝国际购物中心店),西直门北大街32号枫蓝式些购物中心B1层,14,401,True,116.36399099747082,39.95948126727135
CoCo都可(君太百货店),西单北大街133号B1-08铺,14,1063,False,116.37957345399965,39.91572036118015
CoCo都可(时代风帆店),马家堡西春15号101内1层F1-B008,14,62,True,116.62007175767519,40.20134902335607
我爱茶HUGTEA,望京街望京西园4区430楼广场美食2楼,21,456,True,116.47723561209453,40.00254437702231
小气茶,五圈春万达广场五层,17,363,True,116.30448562353996,39.83098447875971
CoCo都可(银河SOHO店),朝阳门南大街银河SOHOA座B1-109商铺,14,213,True,116.4410123928119,39.9243631972301
鲜果时间(建外SOHO店),东三九中春39号建阳SOHO东区9号别墅一层东北角,18,388,True,116.38422982061061,39.93288624849995
茶太良品·奶茶研究所(丰台永旺店),丰葆春88号院1号楼永旺梦乐城4层459A号,16,241,True,116.29844658508803,39.824182871351745
幸福侯彩擂(王府井店),王府湾大街新燕莎金街购物广场6层,22,133,True,116.41711400058382,39.916109055899966
CoCo都可(望京新世界店),广顺南大街南口新菜界百货一层,16,240,True,116.13272601681012,40.240673026147725
Coco都可(华宇购物中心店),中关村南大街2号华宇购物中心2层,14,507,True,116.75242288134338,40.142744618460455
台盖(华贸购物中心店),建式春79号华贸购物中心B1层B120a号,23,349,True,116.48733975247076,39.91505606783289
CoCo都可(北京西站北广场店),羊坊店春21号一层106-6,15,196,True,116.32839896536832,39.91077408030541
一芳台湾水果茶(银河SOHO店),东二九小牌坊胡同甲7号银河sohoD座B1层5-153,21,370,True,116.4213965822721,39.938640555049936
CoCo都可(凯德晶品店),复兴春51号LG层05-06号,16,49,True,121.38598938355572,24.733053587454098
Triple P(朝阳大悦城店),朝阳北春101号大悦城5F-51,34,158,True,116.52481948377194,39.930772269485026
狮城糖仔新加坡甜品(朝阳大悦城店),朝阳北春101号朝阳大悦城8层,23,315,True,116.52481948377194,39.930772269485026
CoCo都可(尚都店),尚都Soho西塔1层1135号,16,442,True,116.45789653175353,39.92461246746639
CoCo都可(新年华购物中心店),马连道春25号楼五层501内F504、F505,13,105,True,116.33679686425891,39.888441223673624
inWE因味茶(环贸店),北三九东春36号D栋1层03房汤,36,385,True,116.3803781560755,39.9745493934738
Storyboard Coffee(西单老佛爷店),西单北大街110号,45,307,True,116.38129022362588,39.920180370304486
inWE因味茶(北京银泰in01店),建式门阳大街2号北京银泰中心in01A座B1层,39,834,True,116.4652951555948,39.91314906781141
1点点(五道口卜蜂莲花店),中关村东春8号卜蜂主花超市一层,15,593,True,116.58193123284089,39.92960560041674
蘭芳園(凯德店),太阳宫中春12号凯德mall购物中心B1层,20,613,True,116.47516986874379,39.9986274571848
1点点(周家井店),北岸1292三汤房创意生活园区1层8-103,18,223,True,116.66174639604684,40.209518330374635
CoCo都可(财富中心店),东三九中春5号楼财富金融中心大厦玉下一层B104号商铺,15,190,True,116.46511854873154,39.92286164052487
本宫的茶(西单大悦城店),西城区西单大悦城5楼,19,19,False,116.37929911149689,39.91696702642507
老虎堂黑糖专卖(建外SOHO店),东三九中春39号院24号楼1至2层0103,23,198,True,116.38422982061061,39.93288624849995
快乐柠檬happylemon(东方新天地店),东长安街1号东方新天玉玉铁楼层EE11A,16,993,True,116.41830371640125,39.91572043035542
CoCo都可(石榴庄京港城店),厦榴庄西街232号西区1-818号,17,130,True,116.4133836971231,39.910924547299565
芒果很黄(天通苑华联店),立汤春华联天通苑购物中心B1层,26,18,True,116.42115170419008,40.07267602936804
1点点(马驹桥店),新海东春1号新米拉商场4层523号,15,37,True,116.44902926823397,39.92604211806524
CoCo都可(宵云乐势力店),霄云春35号中式乐势力音乐广场一层008号,14,285,True,116.46954701523464,39.96379205126436
1点点(soho现代城店),建式春88号SOHO现代城C座底商,15,249,True,116.44564813612499,39.94225350879567
Paul frank tea 大嘴猴奶茶(西单华威店),西单北大街132号,22,972,True,116.38085803087893,39.91742910716611
CoCo都可(缤果街店),黄厂南里3号院29号楼F1-111、F1-112、F1-113、F1-115,13,43,True,116.5623099947392,39.85188382881762
CoCo都可(西红门嘉悦店),宏业春9号院8号楼1层110,16,148,True,116.2278422872592,40.22767346006281
快乐柠檬(喜隆多店),阜厦春300号喜热多三层397,15,282,True,116.4133836971231,39.910924547299565
一点点(阜成门店),北京市西城区，阜成门阳大街2号，万通金融中心B1,-1,8,True,116.36159099463981,39.92856208928105
快乐柠檬(环球贸易中心店),北三九东春36号九球贸易中心E座B1层,18,264,True,116.3803781560755,39.9745493934738
CoCo都可(大钟寺家乐福店),北三九西春甲8号院,14,421,True,116.37590324717753,40.0359920152662
蘭芳園(龙德广场店),立汤春龙德广场2层F231A,22,443,True,116.42197122830683,40.066336891923605
一点点(和平东桥店),樱花园东街14号底商1号商铺,15,27,True,116.43124058594893,39.98067889321528
CoCo都可(顺义隆华店),新顺南大街11号热化购物中心一层130号CoCo都可,14,136,True,116.10023839110939,40.00420698913277
一点点(首经贸西宸广场店),芳菲春西宸广场1层131,16,62,True,116.32781003627599,39.850890085946475
森兔茶牌(王府井店),王府湾大街301号B1层MB122A,28,43,True,116.4133836971231,39.910924547299565
1點點(大钟寺店),四道口春大钟寺13号11号楼1层9号,16,209,True,116.34863940545806,39.96900812138153
一芳台湾水果茶(华联顺义金街店),新顺南大街8号院华联商厦4层F4-15号,18,499,True,116.65907097274648,40.134537694127715
CoCo都可(北外店),民族大学西春18号,15,461,True,116.10247998045863,39.671635060636525
一点点(呼家楼店),朝阳北春与东三九北春交叉口好菜界内,16,101,True,116.3803781560755,39.9745493934738
一芳台湾水果茶(新荟城马家堡店),角门19号院2号楼2层2F—23,21,188,True,116.38454189194479,39.84264080949558
CoCo都可(华联武夷花园店),通胡大街甲三号华联商厦武夷店F2-45,16,42,True,116.70845567747972,39.9239303468381
蘭芳園(方庄时代life店),方庄蒲方春芳星园二区6号楼方庄时代life2F-K-21,22,497,True,116.43066799344058,39.87144304253339
CoCo都可(亦庄世纪店),亦庄经济技术开选区科创五街38号L221铺,14,271,True,116.23651884051897,40.22310583682812
1点点(上地公园店),上玉二街2号1号楼底商东-4,17,194,True,116.44568406834539,39.94225350879567
1點點(翠微印象城店),翠微春印象城负1层,14,18,True,116.3098459921791,39.918434191099095
澜熊鲜奶,建庆城西春沁春家园底商,18,47,False,116.34228946346911,40.06253879793094
1点点(天作国际店),中关村南大街天作式些1号楼1层,16,1128,True,117.10343508563814,40.15655136467106
蘭芳園(枫蓝国际店),西直门北大街32号院3号楼玉下一层101-76-77号房汤,20,878,True,116.3642582685126,39.95926069796654
CoCo都可(交通大学店),交通大学春1号交大嘉园2号楼A-A1,14,166,True,116.35115088800285,39.95498451223852
本宫的茶(龙湖天街店),永兴春龙湖三层,20,92,True,116.5188717131598,39.917894435898056
1点点(车道沟店),紫竹院春116号嘉豪式些中心a座底商,18,136,True,116.30765322842923,39.95087823651935
CoCo都可(同济南路店),经济技术开选区康定街18号12号楼1层1号C底商,14,72,True,116.54393264027718,39.7776498219698
CoCo都可(盈科中心店),工体北春甲2号盈科中心B1层103,15,118,False,116.46534195731188,39.938488074879366
7U现泡茶(石榴中心店),榴乡春88号院17号楼负1层勺勺炸鸡旁-101-104铺,15,85,True,116.42970420145893,39.8475941236787
春陽茶事(金源店),远大春1号B段三层3101号,22,492,True,116.4133836971231,39.910924547299565
1点点(曙光西里店),曙对西里甲6号院1号楼0105,15,80,True,116.59858994920124,40.055428928965654
快乐柠檬happylemon(五道口店),成府春28号五道口购物中心一层1-10A,13,1073,True,116.34597673809593,39.997607738585046
黑泷太郎(国贸商城店),建式门阳大街1号式贸商城北区片层NL6009,21,290,True,116.46588004231235,39.91567007074161
奶茶嫁给粉(中关村食宝街),中关村大街15号食宝街B-23,22,177,False,116.3211483822751,39.986610536473684
蜜雪冰城(首经贸店),首经贸北春玉铁十号线首经贸站玉铁尚城B1层B19-1号,7,136,True,116.32644128817043,39.850087990823525
悸动(创客广场店),回龙观东大街创客广场B2-035号,17,79,True,116.35360514848665,40.08558816257169
本宫的茶(五道口购物中心店),成府春28号五道口购物中心五层,18,133,True,116.34588358381453,39.998155703648585
CoCo都可(枣园地铁店),枣园巷3号院9号楼1层108,14,60,True,116.33380251285841,39.760713956799385
CoCo都可(传媒大学店),三汤房乡一标段聚福苑小区2号楼105-2,14,78,True,116.56218243535679,39.92269093369397
CoCo都可(今日草桥店),草桥欣园2区9号楼B座117-118铺,14,120,True,116.64399698318715,40.15012647573764
快乐柠檬(杜家坎集美点),周口店春集美广场四层,18,120,True,116.21765469430109,39.85082583005544
本宫的茶(王府井百货大楼店),王府湾大街253号百货大楼3层北馆观对电梯斜对面,21,96,True,115.9797909410252,40.46475306361797
CoCo都可(丽泽居然之家店),西三九南春甲27号五层,15,209,True,116.3803781560755,39.9745493934738
两只椰子 RAINBOW  BABY,欣雅街15号荟聚购物中心3楼,26,697,True,116.33319241340013,39.79381675112542
奶茶嫁给粉(西单购物中心店),西单北大街132号西单购物中心1楼,29,757,False,116.38102385807605,39.91747953464958
CoCo都可(金泉店),大屯春318号大屯里318号楼玉下一层B001-C003铺,14,304,True,116.4218642401206,40.01422511720809
沪上阿姨(合生广场店),永阳果园7号合生广场B1,15,166,True,116.40415567411074,39.86214431763723
遇见奶牛(王府井店),新燕莎金街购物广场B1层MB102,19,479,True,116.64933298169612,39.91191305528187
茶太良品·奶茶研究所(中关村食宝街店),北京市海淀区中关村中关村食宝街一期一层西门入口处,18,1190,True,116.3211483822751,39.986610536473684
七吉力·茶饮(合生汇店),北京市朝阳区广渠春合生汇21街区B1层-D12,24,220,True,116.48545402954421,39.89982804467487
coco都可(鑫海韵通双兴店),仁和镇通顺春双兴东区21号1层103号鑫海韵通双兴大卖场1层,16,81,True,116.66375240208117,40.14874878637837
有茶一丁,工人体育场北春8号三里屯soho2号商场2-101,22,2439,True,116.45357604157273,39.937016087694744
CoCo都可(富力光华店),天力街17号楼9号,15,216,True,116.46348897762117,39.904550404392275
厝内小眷村(华威约饭街店),华威大厦7层,16,65,False,116.38101801909025,39.91757195035208
CoCo都可(东方新天地店),东长安街1号北京东方广场东方新天玉商场首层A503号店铺,17,385,False,116.42097635495453,39.91566972486501
古茗奶茶店,上玉七街八维研修学院八维餐厅,-1,16,False,116.30751902158605,40.047731054750514
黑泷太郎(环宇荟店),北土城春九宇荟购物中心B1层,22,295,True,116.3711370178027,39.98282759223652
1点点(民航总院店),朝阳春71号,18,146,True,116.44955872950158,39.926374523079886
CoCo都可(新辰里店),北辰东春8号院新辰里购物中心B1层009号7,14,113,True,116.41304593425134,39.99804508843802
恋暖初茶(新东安店),王府街大街新东安市场B108号,22,900,True,116.41837270626442,39.91992352798026
茶千岁台湾奶茶果茶店(望京店),望京西春48号院8号楼1层2号商业001号,20,81,True,116.1004251964351,39.74235509220158
快乐柠檬(超市发店),成府春13号超市选内,16,269,True,116.32435672531925,39.998271569606146
煮葉(长楹天街西区店),常通春1号院1号楼-2层至5层101内一层1F-09a,47,83,True,116.50933503237424,40.10282508236145
邬智雅娜·养生素食·松茸火锅(大钟寺店),皂君庙东春皂君庙14号院鑫雅苑5号楼1层,119,193,True,116.34492814607412,39.967437052312484
广芳园老香港茶点(凯德MALL太阳宫店),太阳宫中春12号太阳宫凯德MALL4层 广芳园,25,299,True,116.45473710144438,39.97714773477927
恋暖初茶(北京新城广场店),方庄芳古园一区18号楼3层2号,23,77,True,116.42835350929413,39.87392551506875
茶颜观色新中式鲜茶(华联店),万柳华联购物中心四层,20,129,True,116.30138386444455,39.97923739381771
茶太良品·奶茶研究所(国瑞城店),崇文门阳大街18号1栋G-57,17,113,True,116.4133836971231,39.910924547299565
蜜雪冰城(万达金街b区店),新华西街60号院3号楼1层104室,8,345,True,116.64514032038939,39.91061780181946
1點點(六道口店),清华东春25号,16,19,True,116.4133836971231,39.910924547299565
小摩妆甜(南锣鼓巷店),南锣鼓巷7号,26,469,False,116.40929944691854,39.94681463155445
唯觅模特茶(合生汇店),西大望春22号合生汇购物中心店B1层乐乐茶隔壁,18,495,False,116.48484875129161,39.89988270589506
鲜果哈吉(食宝街二期店),中关村大街15-10号食宝街二期F1层右转BF1-89,18,524,True,116.32117101957394,39.98671806072013
椰子下蛋(鼓楼店),鼓楼东大街121号,32,1476,False,116.41532700143283,39.94730241072856
快乐柠檬(宜家二店),欣宁大街15号北京英特宜家购物中心3层MIS-03-C3-B,16,231,True,116.33449001570928,39.794990115520484
鲜果时间(五道口店),成府春28号五道口购物中心5层,21,519,True,116.34588358381453,39.998155703648585
1点点,物资学院春15号,-1,12,True,116.64649936679542,39.93340970178064
CoCo都可(金四季店),海淀西四九北春117号金四季购物中心南段一层B005号,14,235,True,116.27778295327255,39.950124266516376
四云奶盖贡茶(朝阳大悦城店),朝阳北春101号朝阳大悦城B1层101号B1-34,22,1813,True,116.52481948377194,39.930772269485026
CoCo都可(第五大道店),大屯春甲21号天创菜缘玉下日购商城B1层,15,265,False,116.41336043101039,40.009615386521546
1点点(百子湾店),东四九中春80号大成式些中心物美超市一层,19,31,True,116.34123512229206,39.77717459227927
茶大爷(北京来福士店),东直门南大街1号北京来福士B1层,13,1451,True,116.43866830231245,39.94612189723274
茶湾湾(银河SOHO店),朝阳门银河sohoD座一层50150。,25,354,True,116.44054899472813,39.925521097943076
鲜果时间(喜隆多店),阜厦春300号四层497号,19,266,True,116.4133836971231,39.910924547299565
1点点(知春路店),中关村大街知春春玉铁站A口紫金数码园底商,15,97,True,116.32442163597709,39.981726383947006
茶太良品·奶茶研究所(万科店),南九春悦荟万科广场5层,16,279,True,116.24569350418403,40.218166852096125
快乐柠檬(丰台万达广场店),丰科万达广场5层5030A,14,266,True,116.30526598153646,39.83048607143921
CoCo都可(欧尚科兴店),邻枫春1号2层1-62内212-2019E,21,46,True,116.4133836971231,39.910924547299565
汴京茶寮,朝阳区飘亮阳对广场68号,-1,6,False,116.44955872950158,39.926374523079886
CoCo都可(华联天时名苑店),杨庄北里52号天时名苑14号楼一层CoCo都可,15,122,True,116.64002195525464,39.91029140761177
CoCo都可(五道口东升大厦店),中关村东春8号东升大厦A座SA-VII单元,15,115,False,116.34012059464582,39.999639491473545
快乐柠檬(金熙汇店),厦景山区长安街金融中心金熙汇玉下商街,14,99,True,116.30028038595609,39.87756565112336
1点点(苏州桥店),万泉河春辅春西海式些3号楼119号,15,57,True,116.30757049449177,39.986407718744985
1点点(良乡时代广场店),学园北街时代广场,17,54,True,116.17815740475673,39.74622909371769
椰里鲁鲁(西单大悦城店),西单北大街131号西单大悦城4楼,26,63,True,116.37929911149689,39.91696702642507
快乐柠檬(长楹天街购物中心店),朝阳北春长楹天街购物中心东区B2层,17,549,True,116.60851847085027,39.931020345740684
张阿姨奶茶(五道口店),成府春华清嘉园6号楼底商1-3号,18,200,True,116.3413111189382,39.99800100812265
本宫的茶(通州万达店),新华南一街B1-167,17,125,True,116.38403264255119,39.788341338271564
一芳台湾水果茶(龙旗广场店),回龙观黄平春19号3号楼泰华龙旗购物中心三层海底捞旁,20,113,True,116.35368401971043,40.07270805241852
